,name,understat_id
2203,Lucas Digne,1823
2204,Sol Bamba,4027
2205,Nathaniel Mendez-Laing,6824
2206,Callum Paterson,6826
2207,Willy Boly,6850
2208,Matt Doherty,6852
2209,Rúben Neves,6853
2210,Karlan Grant,7390
2234,Ivan Cavaleiro,3683
2235,Florin Andone,4068
2237,Aboubakar Kamara,4866
2238,Youri Tielemans,5956
2243,Josh Murphy,6828
2244,Stuart Armstrong,6893
2261,Lucas Torreira,1227
2262,Jorginho,1389
2266,Jefferson Lerma,2182
2267,Ricardo Pereira,3303
2268,Romain Saiss,3491
2271,Naby Keita,5247
2278,Andriy Yarmolenko,6274
2280,Ryan Sessegnon,6837
2281,Leander Dendoncker,7236
2282,Yan Valery,7280
2283,Yoshinori Muto,47
2285,Max Meyer,338
2286,Sokratis,371
2287,Leon Balogun,394
2344,Luciano Vietto,2274
2345,Jonny,2280
2347,André Gomes,2383
2348,Jon Gorenc Stankovic,2641
2349,Issa Diop,3203
2350,Rachid Ghezzal,3276
2351,Jean Michael Seri,3312
2352,Floyd Ayité,3328
2353,Fabinho,3420
2354,João Moutinho,3422
2355,Hélder Costa,3428
2357,Domingos Quina,5573
2358,Isaac Mbenza,5662
2368,Juan Foyth,6306
2372,Yerry Mina,6521
2374,Fred,6817
2375,Sean Morrison,6823
2376,Danny Ward,6830
2377,Tom Cairney,6835
2378,Ken Sema,6841
2379,Ryan Fredericks,6891
2380,Fabián Balbuena,6892
2381,Kenneth Zohore,6928
2382,Bernard,7063
2383,Sean Longstaff,7078
2384,Kadeem Harris,7120
2385,Aron Gunnarsson,7199
2386,Juninho Bacuna,7219
2387,Jannik Vestergaard,111
2388,Bernd Leno,181
2435,Luke Dreher,636
2477,Joe Bennett,959
2487,Antonio Barreca,1181
2490,Alisson,1257
2491,Stephan Lichtsteiner,1303
2492,Adam Masina,1441
2515,Martín Montoya,1950
2517,Sergio Rico,2072
2518,Vicente Guaita,2190
2519,Mateo Kovacic,2254
2520,Denis Suárez,2308
2522,Fabri,2587
2523,Erik Durm,2640
2525,Maxime Le Marchand,3304
2532,Sam Gallagher,4483
2533,Bruno Ecuele Manga,4883
2534,Kepa,5061
2535,Diego Rico,5065
2537,Marc Navarro,5085
2539,Bernardo,5245
2540,Caglar Söyüncü,5264
2541,Angus Gunn,5544
2546,Sam Surridge,5602
2547,Yves Bissouma,5609
2548,Adama Diakhaby,5740
2549,Matteo Guendouzi,5759
2557,Joel Coleman,6041
2569,Ben Johnson,6424
2570,Franck Zambo,6434
2577,Grady Diangana,6651
2578,Rafael Camacho,6666
2580,Luke Amos,6819
2581,Neil Etheridge,6821
2582,Lee Peltier,6822
2583,Joe Ralls,6825
2584,Gary Madine,6829
2585,Greg Cunningham,6831
2586,Cyrus Christie,6833
2587,Joe Bryan,6834
2588,Kevin McDonald,6836
2589,Stefan Johansen,6838
2590,Ibrahima Cissé,6839
2591,Neeskens Kebano,6840
2592,Alireza Jahanbakhsh,6842
2593,David Button,6843
2594,Rui Patrício,6849
2595,Conor Coady,6851
2596,Léo Bonatini,6855
2597,Rúben Vinagre,6856
2598,Morgan Gibbs-White,6857
2599,Mohamed Elyounoussi,6894
2600,Marcus Bettinelli,7076
2601,Denis Odoi,7077
2602,Tim Ream,7184
2603,Oliver Skipp,7198
2604,Loïc Damour,7215
2605,Ben Wilmot,7216
2606,Diogo Dalot,7281
2607,Xande Silva,7312
2608,Tyreke Johnson,7314
2609,Bukayo Saka,7322
2610,Kayne Ramsay,7326
2611,Max Kilman,7332
2612,Callum Slattery,7335
2613,Rhys Healey,7340
2614,Chris Mepham,7384
2615,Miguel Almirón,7420
2616,Demeaco Duhaney,7437
2617,James Garner,7438
2618,Tahith Chong,7439
2619,Matty Daly,7458
2620,Will Norris,7459
2621,Aaron Rowe,7487
2622,Mason Greenwood,7490
2623,Harvey Elliott,7546
2624,Mark Travers,7582
2644,Teemu Pukki,7696
2648,Neal Maupay,3621
2653,Christian Pulisic,2662
2660,Bruno Fernandes,1228
2661,Harry Wilson,5596
2662,Sébastien Haller,6144
2664,Mason Mount,7768
2673,Todd Cantwell,7695
2674,Trézéguet,7722
2680,Nicolas Pepe,5656
2681,Ismaila Sarr,5675
2685,Leandro Trossard,7698
2686,John Lundstram,7708
2687,John Fleck,7709
2688,Wesley,7724
2704,Anwar El Ghazi,5612
2708,Che Adams,7700
2709,Allan Saint-Maximin,101
2719,Rodri,2496
2724,Daniel James,5595
2727,Douglas Luiz,6122
2728,Pedro Neto,6382
2731,Adam Webster,7699
2732,Billy Sharp,7712
2733,Conor Hourihane,7721
2734,John McGinn,7723
2735,Gabriel Martinelli,7752
2736,Aaron Connolly,7991
2737,Tomas Soucek,8288
2738,Steven Bergwijn,8300
2740,Joelinton,87
2766,Moise Kean,1304
2775,Pablo Fornals,2335
2778,Patrick Cutrone,4918
2782,Tanguy NDombele Alvaro,5962
2784,Jetro Willems,6143
2791,Moussa Djenepo,7701
2792,John Egan,7703
2793,George Baldock,7706
2794,Enda Stevens,7707
2795,David McGoldrick,7711
2796,Matthew Longstaff,8016
2797,Mario Vrancic,12
2801,Josip Drmic,209
2834,Dennis Praet,1234
2846,Emiliano Buendía,2203
2852,Callum Robinson,4476
2863,Valentino Lazaro,6352
2868,Curtis Jones,6665
2870,Kortney Hause,6859
2873,Björn Engels,7152
2876,Jamal Lewis,7691
2877,Kenny McLean,7693
2878,Onel Hernández,7697
2879,Oliver Norwood,7710
2880,Ezri Konsa Ngoyo,7726
2881,Dennis Srbeny,7822
2882,Brandon Williams,8075
2883,Kieran Tierney,8089
2884,Sander Berge,8285
2885,Mbwana Samatta,8287
2886,Daniel Podence,8291
2888,Lukas Rupp,62
2892,Ørjan Nyland,250
2894,Ralf Fährmann,330
2983,Angelino,1040
2984,Keinan Davis,1053
2985,Moritz Leitner,1217
2988,José Reina,1374
2989,Emil Krafth,1545
3011,Jota,2132
3014,João Cancelo,2379
3018,Dani Ceballos,2446
3019,Dimitri Foulquier,2509
3020,Albian Ajeti,2673
3022,Frederic Guilbert,3253
3023,Djibril Sidibe,3357
3024,Ibrahim Amadou,3358
3030,Jean-Philippe Gbamin,4764
3034,Roberto Jiménez,5087
3035,Jesús Vallejo,5234
3036,Ondrej Duda,5240
3038,Kevin Danso,5261
3041,Nathan Holland,5567
3046,Aaron Ramsdale,5603
3047,Giovani Lo Celso,5681
3057,Bruno Jordao,6336
3070,Ignacio Pussetto,6997
3072,Emile Smith-Rowe,7230
3076,Dan Burn,7382
3081,Kelland Watts,7602
3082,Max Aarons,7688
3083,Ben Godfrey,7689
3084,Grant Hanley,7690
3085,Tom Trybull,7692
3086,Marco Stiepermann,7694
3087,Dean Henderson,7702
3088,Chris Basham,7704
3089,Jack O&#039;Connell,7705
3090,Luke Freeman,7713
3091,Ben Osborn,7714
3092,Simon Moore,7715
3093,Jonathan Kodjia,7725
3094,Henri Lansbury,7727
3095,James Justin,7753
3096,Jack Stacey,7823
3097,Billy Gilmour,7988
3098,Christoph Zimmermann,7990
3099,Steven Alzate,8020
3100,Adam Idah,8021
3101,Michael McGovern,8022
3102,Marvelous Nakamba,8040
3103,Eric Garcia,8045
3104,Kieron Freeman,8046
3105,Leon Clarke,8061
3106,Arnaut Danjuma Groeneveld,8066
3107,Reece James,8067
3108,Akin Famewo,8080
3109,David Martin,8082
3110,Lloyd Kelly,8090
3111,Troy Parrott,8145
3112,Anthony Gordon,8150
3113,Neco Williams,8204
3114,Tyrick Mitchell,8214
3115,Brandon Pierrick,8216
3116,Japhet Tanganga,8222
3117,William Smallbone,8224
3118,Tariq Lamptey,8226
3119,Jeremy Ngakia,8235
3120,Takumi Minamino,8239
3121,Indiana Vassilev,8254
3122,Gedson Fernandes,8257
3123,João Pedro,8272
3124,Jack Robinson,8286
3125,Josh Brownhill,8323
3126,Alexis Mac Allister,8379
3127,Pablo Marí,8380
3128,Faustino Anjorin,8383
3129,Armando Broja,8384
3130,Josh Martin,8455
3131,Nathan Tella,8456
3132,Richairo Zivkovic,8472
3133,Jarrad Branthwaite,8476
3134,Max Thompson,8480
3135,Jake Vokins,8493
3136,Tommy Doyle,8496
3137,Jordan Thomas,8518
3138,Luke Thomas,8562
3139,George Hirst,8563
3153,Ollie Watkins,8865
3160,Timo Werner,65
3179,James Rodríguez,2249
3180,Edinson Cavani,3294
3181,Mateusz Klich,4381
3187,Stuart Dallas,8718
3203,Rodrigo,2381
3204,Thiago Silva,3288
3211,Gabriel,5613
3217,Ferrán Torres,6441
3222,Jack Harrison,8720
3223,Conor Gallagher,9040
3257,Gareth Bale,2251
3265,Semi Ajayi,4490
3266,Kai Havertz,5220
3276,Timothy Castagne,6157
3281,Rayan Ait Nouri,6674
3286,Matheus Pereira,7153
3298,Raphinha,8026
3304,Jimmy Dunne,8481
3305,Eberechi Eze,8706
3306,Ezgjan Alioski,8722
3307,Fabio Silva,8778
3308,Liam Cooper,8816
3309,Donny van de Beek,8821
3310,Hakim Ziyech,8992
3311,Jayden Bogle,9205
3315,Thiago Alcántara,229
3395,Sam Johnstone,978
3409,Allan,1379
3438,Alex Telles,1828
3439,Diego Llorente,2163
3440,Pablo Hernández,2164
3443,Alphonse Areola,2310
3444,Thomas Partey,2328
3457,Said Benrahma,3585
3467,Michael Hector,5274
3473,Rhian Brewster,5569
3474,Tosin Adarabioyo,5590
3476,Fernando Marçal,5708
3477,Kenny Tete,5973
3483,Cengiz Ünder,6162
3484,Nélson Semedo,6163
3486,Robin Koch,6273
3488,Joachim Andersen,6314
3489,Jayson Molumby,6350
3491,Joe Rodon,6377
3499,Ibrahima Diallo,6736
3512,Edouard Mendy,6880
3514,Robin Olsen,6962
3518,Sergio Reguilón,7187
3521,Ben White,7298
3524,Josh Benson,7383
3525,Carlos Vinicius,7395
3526,Wesley Fofana,7589
3542,Caoimhin Kelleher,7904
3543,Daniel N&#039;Lundulu,7983
3551,Niels Nkounkou,8109
3553,Owen Otasowie,8180
3557,Oskar Buur,8227
3558,Nathaniel Phillips,8228
3562,Ki-Jana Hoever,8351
3565,Bailey Peacock-Farrell,8482
3567,Marek Rodák,8704
3568,Illan Meslier,8715
3569,Luke Ayling,8716
3570,Pascal Struijk,8717
3571,Kalvin Phillips,8719
3572,Jamie Shackleton,8721
3573,Ian Poveda-Ocampo,8723
3574,Dara O&#039;Shea,8756
3575,Romaine Sawyers,8757
3576,Kyle Edwards,8758
3577,Vitinha,8777
3578,Joël Veltman,8780
3579,Matthew Cash,8864
3580,Liam Delap,8868
3581,Conor Townsend,8905
3582,Max Lowe,8918
3583,Leif Davis,8919
3584,Antonee Robinson,8940
3585,Jacob Ramsey,8941
3586,Rúben Dias,8961
3587,Vladimir Coufal,8965
3588,Filip Krovinovic,8966
3589,Rhys Williams,9086
3590,Robert Sánchez,9098
3591,Andi Zeqiri,9099
3592,Kean Bryan,9163
3593,Cristiano Ronaldo,2371
3594,Lionel Messi,2097
3595,Neymar,2099
3596,Antoine Griezmann,2270
3597,Carlos Bacca,1125
3598,Aduriz,2410
3599,Alberto Bueno,4119
3600,Luis Suárez,2098
3601,Karim Benzema,2370
3602,Jonathas,2480
3603,Sergio García,4060
3607,Mario Mandzukic,1295
3610,David Barral,2087
3611,Daniel Parejo,2378
3612,Paco Alcácer,2380
3613,Joaquín Larrivey,4038
3614,Felipe Caicedo,2116
3615,Carlos Vela,2416
3616,Mikel Arruabarrena,2591
3618,Youssef El-Arabi,2082
3619,Casadesús,2184
3620,Kevin Gameiro,2442
3624,Gerard Moreno,2120
3625,Álvaro Vázquez,2200
3626,Leo Baptistao,2304
3627,Pablo Piatti,2382
3628,Santi Mina,2384
3629,Imanol Agirretxe,2535
3630,Nabil Ghilas,2542
3636,Ikechukwu Uche,2349
3637,Vitolo,2511
3638,Federico Piovaccari,4133
3640,Lombán,2085
3641,Robert Ibáñez,2089
3642,Gerard Piqué,2092
3643,Ivan Rakitic,2094
3644,Javi Guerra,2167
3645,Manucho,2171
3646,Tiago,2273
3647,Fabián Orellana,2285
3648,Samu García,2300
3649,San José,2395
3650,Raúl García,2400
3651,Gaël Kakuta,2549
3653,Kalu Uche,4074
3654,Jhon Córdoba,48
3656,Edgar Méndez,2088
3657,Aleix Vidal,2103
3658,Verza,2180
3659,Moi Gómez,2198
3660,Yoda,2201
3661,Xabi Prieto,2233
3662,Sergio Ramos,2246
3663,Isco,2255
3664,Saúl Ñíguez,2266
3665,Fede Cartabia,2318
3666,Oriol Riera,2323
3668,Gonzalo Castro,2342
3670,Víctor Rodríguez,2471
3671,Denis Cheryshev,2494
3672,Thievy,2554
3673,Sergio Canales,2571
3674,Sergi Darder,2621
3675,Stéphane Mbia,4096
3676,Toché,4129
3677,Mario Pasalic,1134
3678,Miranda,1507
3679,Éver Banega,1520
3680,Fran Rico,2084
3681,Víctor Sánchez,2113
3682,Ander Capa,2125
3683,Saúl Berjón,2134
3684,Adrián Embarba,2166
3685,Morales,2186
3686,Lucas Vázquez,2253
3688,Diego Godín,2264
3689,Fernando Torres,2271
3690,Mario,2296
3691,Charles,2339
3692,Roque Santa Cruz,2341
3693,Javi Fuego,2377
3695,Mikel Rico,2406
3696,Reyes,2441
3697,Celso Borges,2466
3698,Iñigo Martínez,2484
3699,Mateo Musacchio,2495
3700,Diego Mainz,2563
3702,Fernando Soriano,4048
3703,Diego Castro,4094
3704,Edu Albácar,4109
3705,Manu del Moral,4157
3706,Luis Alberto,1219
3707,Sergio Escudero,2064
3708,Coke,2073
3709,Rubén Rochina,2079
3710,Isaac Cuenca,2081
3711,Jeremy Mathieu,2101
3712,Arda Turan,2102
3713,Miku,2170
3714,Mehdi Lacen,2195
3715,Pedro León,2197
3716,Pablo Sarabia,2199
3717,David Zurutuza,2230
3718,Marcelo,2257
3719,Pepe,2258
3720,Koke,2269
3721,Pablo Hernández,2286
3722,Iago Aspas,2290
3723,Bruno,2302
3724,Jonathan dos Santos,2307
3726,Raúl Albentosa,2333
3727,Ignacio Camacho,2336
3728,Toni Kroos,2369
3730,Etxeita,2394
3731,Beñat,2397
3732,Iturraspe,2398
3734,Alberto Lopo,2486
3735,Raúl Baena,2488
3737,Ángel Lafita,2573
3738,Haris Medunjanin,2590
3739,Alfred Finnbogason,2655
3740,José Rodríguez,4036
3741,Míchel Macedo,4042
3742,Jonathan,4050
3743,Javier Espinosa,4081
3744,Fredy Hinestroza,4086
3745,Xavi,4093
3746,Rodrigues,4111
3747,Raúl Navas,4130
3748,Emiliano Insúa,59
3754,Lucas Orban,1108
3755,Rodrigo de Paul,1145
3759,Diogo Figueiras,2024
3760,Nico Pareja,2062
3761,Timothée Kolodziejczak,2063
3762,Daniel Carriço,2069
3763,Jean-Sylvain Babin,2077
3764,Jordi Alba,2093
3765,Sergio Busquets,2095
3766,Rafinha,2100
3767,Munir,2106
3768,Paco Montañés,2118
3769,Mauro Dos Santos,2126
3770,Dani García,2130
3771,Antonio Amaya,2160
3772,Roberto Trashorras,2162
3773,Jozabed,2165
3774,Simao Mate,2179
3775,Rubén García,2183
3776,Damián Suárez,2194
3777,Juan Rodríguez,2205
3778,Emiliano Velázquez,2207
3779,Aritz Elustondo,2228
3780,Markel Bergara,2231
3781,Alberto De la Bella,2239
3782,Rubén Pardo,2242
3783,Nacho,2247
3784,Luka Modric,2250
3785,Augusto Fernández,2267
3786,Giménez,2278
3787,Hugo Mallo,2281
3788,Theo Bongonda,2288
3789,Manu Trigueros,2301
3790,Samu Castillejo,2303
3791,Juanfran,2316
3792,Faycal Fajr,2319
3793,Pedro Mosquera,2320
3794,Recio,2337
3795,Ricardo Horta,2338
3796,Duda,2345
3797,Nabil El Zhar,2357
3798,Guilherme Siqueira,2375
3799,Eneko Bóveda,2393
3800,Iñaki Williams,2399
3801,Muniain,2401
3802,Borja Viguera,2402
3803,Elustondo,2404
3804,Markel Susaeta,2405
3805,Gurpegi,2408
3806,Cabral,2419
3807,Piti,2425
3808,Álvaro González,2430
3809,Abraham,2431
3810,Michael Krohn-Dehli,2443
3811,De Marcos,2452
3812,Marc Bartra,2453
3813,Ibai Gómez,2491
3814,José Gayá,2505
3815,Jaume Costa,2539
3816,Juan Domínguez,2546
3817,Alexis,2572
3818,Anaitz Arbilla,2586
3819,Luis Fariña,2602
3820,Aketxe,2613
3821,Álex López,4039
3822,Pablo Hervías,4054
3823,Héctor Moreno,4059
3824,Diego Colotto,4061
3825,Borja,4070
3826,Patrick Ekeng,4079
3827,Sammir,4085
3828,Giovani dos Santos,4101
3830,Andoni Iraola,4108
3831,Cristian Herrera,4113
3832,Jorge Morcillo,4123
3833,Andreas Ivanschitz,4125
3834,Borja,4132
3835,Javi Lara,4135
3836,Diogo Salomão,4145
3837,Fidel,4146
3838,Babá,4148
3839,Luso,4152
3840,Rafael Martins,4156
3841,Abraham,4158
3842,Xisco,4176
3843,Vitorino Antunes,4183
3844,Hélder Postiga,4184
3845,Míchel,4208
3846,Przemyslaw Tyton,55
3850,Ryder Matos,1153
3851,Dani Alves,1288
3852,Sami Khedira,1292
3853,Jeison Murillo,1508
3854,Cristian Ansaldi,1515
3855,Thomas Vermaelen,1635
3858,Modibo Diakité,1807
3859,David López,1857
3861,Emanuel Insúa,1976
3862,Manuel Iturra,1977
3863,Alessio Cerci,2006
3864,Beto,2061
3865,Juan Muñoz,2067
3866,Carlos Fernández,2070
3868,Rubén Pérez,2080
3869,Rene Krhin,2083
3870,Jesús Fernández,2086
3871,Javier Mascherano,2091
3872,Andrés Iniesta,2096
3873,Sergi Roberto,2104
3874,Jordi Masip,2105
3875,Javi López,2108
3876,Enzo Roco,2109
3877,Rubén Duarte,2110
3878,Víctor Álvarez,2111
3879,Papakouly Diop,2112
3880,José Cañas,2114
3881,Salva Sevilla,2121
3882,Joan Jordán,2122
3883,Xabi Irureta,2124
3884,Iván Ramis,2127
3885,Adrián,2133
3886,Aleksandar Pantic,2137
3887,Ion Ansotegi,2139
3888,Borja Ekiza,2140
3889,Yoel,2157
3890,Quini,2158
3891,Tito,2159
3892,Nacho,2161
3893,Bebé,2168
3894,Juan Carlos,2172
3895,Diego Mariño,2174
3896,Iván López,2175
3897,David Navarro,2177
3898,Juanfran,2178
3899,Jordi Xumetra,2181
3900,Toño,2187
3901,Rubén Martínez,2188
3902,Pedro López,2189
3904,Vigaray,2191
3905,Cala,2193
3906,Álvaro Medrán,2196
3908,Gerónimo Rulli,2225
3909,Zaldúa,2226
3910,Mikel González,2227
3911,Yuri,2229
3912,Asier Illarramendi,2232
3913,Esteban Granero,2240
3914,Oier,2241
3915,Keylor Navas,2243
3916,Raphael Varane,2245
3917,Kiko Casilla,2259
3918,Daniel Carvajal,2260
3919,Jan Oblak,2261
3920,Juanfran,2262
3921,Gabi,2268
3922,Lucas Hernández,2276
3923,Moyá,2277
3924,Sergio Álvarez,2279
3926,Sergi Gómez,2282
3927,Planas,2283
3928,Nemanja Radoja,2289
3929,Rubén Blanco,2293
3930,Mariano Barbosa,2295
3931,Víctor Ruiz,2298
3932,Antonio Rukavina,2299
3933,Laure,2313
3934,Sidnei,2314
3935,Alejandro Arribas,2315
3936,Álex Bergantiños,2317
3937,Cani,2322
3938,Manuel Pablo,2325
3940,Roberto Rosales,2331
3941,Weligton,2332
3942,Miguel Torres,2334
3943,Juanpi,2343
3944,Carlos Kameni,2348
3945,Diego Alves,2373
3946,Enzo Pérez,2376
3948,Rúben Vezo,2386
3949,José Mari,2391
3950,Gorka Iraizoz,2392
3951,Balenziaga,2396
3952,Iago Herrerín,2407
3953,Javi Márquez,2422
3954,Chechu Dorado,2426
3955,Clavería,2427
3956,Arthur Boka,2439
3957,Adriano,2454
3958,Roberto Canella,2457
3959,Sergio Asenjo,2460
3960,Lillo,2465
3961,Fernando Navarro,2467
3962,Tropi,2477
3963,Tomás Pina,2482
3964,Adrián Marín,2483
3965,Zé Castro,2487
3967,Luisinho,2500
3968,Germán Lux,2503
3969,Douglas,2504
3970,Capilla,2507
3972,Benoît Trémoulinas,2510
3973,Carlos Martínez,2512
3974,Roberto Lago,2514
3975,Ángel Trujillo,2516
3976,Martin Odegaard,2517
3977,Alfonso,2521
3978,Juankar,2525
3979,Ivi,2528
3980,Borja Fernández,2529
3981,Fernando Tissone,2540
3982,Borja Iglesias,2543
3983,Fuentes,2545
3984,Nikos Karámpelas,2550
3985,Marcos Angeleri,2556
3986,Lass,2558
3987,Eddy,2562
3988,Uche,2564
3989,Lévy Madinda,2565
3990,Luismi,2567
3991,Kike Sola,2577
3993,Bojan Jokic,2593
3994,Fontàs,2600
3995,Toño,2601
3996,David Cobeño,2617
3997,Stole Dimitrievski,2619
3998,Jon Errasti,2620
3999,Lucas Silva,3392
4001,Fábio Coentrão,3633
4002,Cristian Rodríguez,3970
4003,Edimar,4016
4004,Pablo Insúa,4037
4005,Julián,4041
4006,Sebastián Dubarbier,4043
4007,Fran Vélez,4044
4008,Corona,4045
4009,Wellington,4047
4010,Casado,4049
4011,Ramón Azeez,4051
4012,Ximo Navarro,4052
4013,Eñaut Zubikarai,4056
4014,Mikel Saizar,4062
4015,Eduard Campabadal,4063
4016,Fausto Rossi,4064
4017,Héldon,4065
4018,Abel Gómez,4066
4019,Bruno Zuculini,4067
4020,Fede Vico,4069
4021,Íñigo López,4071
4022,Deivid,4072
4023,Filipe Augusto,4073
4024,Loukas Vyntra,4075
4025,Jason,4076
4026,Sergio Sánchez,4077
4027,Adrián Gunino,4078
4028,Iago Bouzón,4080
4029,Dani Romera,4082
4030,Jona,4083
4031,Naldo,4084
4032,Álex Felip,4087
4033,Álvaro Arroyo,4088
4034,Jairo Morillas,4089
4035,Felipe Mattioni,4090
4036,Unai López,4091
4037,Aurtenetxe,4092
4038,Jordi Codina,4095
4039,Iker Casillas,4097
4040,Cezary Wilk,4099
4041,Juan Carlos,4102
4042,Daniel Candeias,4103
4043,Adrián Colunga,4104
4044,Roberto,4106
4045,Unai Bustinza,4107
4046,Aarón Ñíguez,4110
4047,Coro,4112
4048,Domingo Cisma,4114
4049,Manu Herrera,4115
4050,Sergio Pelegrín,4116
4051,José Ángel,4117
4052,Javier Aquino,4118
4053,Álex Moreno,4120
4054,Cristian Álvarez,4121
4055,Licá,4122
4056,Issam El Adoua,4124
4057,Mohammed Fatau,4126
4058,Álex Pozuelo,4127
4059,Sergio Marcos,4128
4060,Dídac Vilá,4131
4061,Dejan Lekic,4134
4062,Ángel,4136
4063,Derek Boateng,4137
4064,Dani Nieto,4138
4065,Txema Añibarro,4139
4066,Jaime,4140
4067,Rafael Gálvez,4141
4068,Álvaro,4142
4069,Samu,4143
4070,Franco Fragapane,4144
4071,Juan Valera,4150
4072,Daniel Pinillos,4151
4073,López Silva,4153
4074,Abdoulaye Ba,4154
4075,Riki,4155
4076,Guillermo,4159
4077,David Costas,4160
4078,Gaizka Toquero,4162
4079,Luis Martins,4163
4080,Mohamed Sissoko,4164
4081,Mané,4167
4082,Antonio Marín,4170
4083,López Garai,4173
4084,Álex Fernández,4177
4085,Abdoul Sissoko,4178
4086,Héctor Yuste,4180
4087,Alfredo Ortuño,4181
4088,Gaztañaga,4182
4089,Erik Morán,4185
4090,Pol,4186
4091,Quique González,4188
4092,Teerasil Dangda,4189
4093,Daniel Larsson,4190
4094,Ezequiel Rescaldani,4191
4095,Luque,4192
4096,Fran Sol,4194
4097,Fran Serrano,4196
4098,Sergio García,4197
4099,Mario Arqués,4205
4100,Jonathan Pereira,4206
4101,Héctor Rodas,4207
4102,Carlos Caballero,4209
4103,Víctor Pérez,4211
4104,Iker Hernández,4213
4105,José Carlos,4215
4106,Carlos Selfa,4216
4107,Sulayman Marreh,4217
4108,Jaime Gavilán,4218
4109,Juan Carlos,4219
4110,Raúl Rodríguez,4221
4111,Mike Havenaar,4223
4112,Darwin Machís,4226
4113,Gaspar,4227
4114,Rafa,4231
4115,Héctor,4232
4123,Rubén Castro,2150
4134,Cédric Bakambu,2306
4136,Antonio Sanabria,2217
4138,Jonathan Viera,2358
4139,Sergi Enrich,2135
4142,Deyverson,2185
4143,Willian José,2361
4149,Hernán Pérez,2115
4153,Carlos Castro,2223
4156,John Guidetti,2287
4157,Duje Cop,2340
4161,Giuseppe Rossi,1644
4164,Stefan Scepovic,2202
4165,Mikel Oyarzabal,2234
4167,Adalberto Peñaranda,1548
4171,Jony,2216
4174,Ángel Correa,2275
4178,Tana,2359
4179,Sergio Araujo,2365
4181,Sabin,2499
4183,Yevhen Konoplyanka,2068
4184,Marco Asensio,2117
4189,Yannick Carrasco,2272
4190,Adrián,2305
4194,Takashi Inui,452
4198,Keko,2131
4199,Germán Pezzella,2143
4205,Alen Halilovic,2215
4210,Pedro Bigas,2353
4214,Gonzalo Escalante,2437
4219,Ciro Immobile,1209
4234,Isma López,2211
4235,Sergio Álvarez,2212
4236,Carlos Carmona,2214
4237,Guerrero,2218
4238,Álex Menéndez,2219
4239,Bruma,2235
4240,Diego Reyes,2236
4245,Daniel Wass,2284
4259,David García,2352
4265,Eraso,2409
4267,Juan Vargas,2448
4272,Jackson Martínez,2548
4273,Ricky van Wolfswinkel,1012
4277,Joan Verdú,1969
4281,Diego González,2071
4283,Ricardo Costa,2078
4291,Álvaro Cejudo,2142
4292,Petros,2145
4294,Joaquín,2148
4295,Jorge Molina,2155
4298,Carl Medjani,2176
4306,Nacho Cases,2213
4311,Jon Bautista,2238
4312,Casemiro,2248
4329,Federico Ricca,2347
4331,Mubarak Wakaso,2362
4332,Vicente Gómez,2363
4333,David Simón,2364
4336,Zouhair Feddal,2388
4338,Íñigo Lekue,2403
4341,Hernán,2429
4343,Burgui,2432
4344,Óscar Duarte,2435
4347,Heiko Westermann,2445
4352,Dani Ndi,2497
4353,Claudio Beauvue,2502
4356,Zakaria Bakkali,2538
4361,Adnane Tighadouini,2595
4363,Vincenzo Rennella,2604
4364,Marcelo Díaz,177
4371,Cristiano Biraghi,1164
4373,Sebastián Cristóforo,1436
4374,Simone Verdi,1445
4387,Curro,2066
4390,Andrés Fernández,2075
4391,Miguel Lopes,2076
4398,Marc-André ter Stegen,2090
4405,Pau López,2107
4410,Rober Correa,2119
4414,David Juncà,2128
4415,Josip Radosevic,2129
4418,Izet Hajrovic,2136
4420,Asier Riesgo,2138
4423,Antonio Adán,2141
4424,Xavi Torres,2146
